holdepladsnr,navn,type nr,type navn,type ikon,etrs89koordinat øst,etrs89koordinat nord,wgs84koordinat bredde,wgs84koordinat længde,rejseplanen herfra,rejseplanen hertil,rejseplanen herframobil,rejseplanen hertilmobil,rejseplanen afgangstavle,rejseplanen ankomsttavle
8600148,Østbanetorvet st,3,Station,http://geo.oiorest.dk/img/RP_pictogram_tog web.png,575542,6224918,56.1632749632526,10.2164015114732,http://www.rejseplanen.dk/bin/query.exe/mn?S=8600148&start=yes,http://www.rejseplanen.dk/bin/query.exe/mn?Z=8600148&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?S=8600148&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?Z=8600148&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8600148&boardType=dep&time=now&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8600148&boardType=arr&time=now&start=yes
8600149,Vestre Strandalle st,3,Station,http://geo.oiorest.dk/img/RP_pictogram_tog web.png,576761,6228427,56.1946001868602,10.2370385075255,http://www.rejseplanen.dk/bin/query.exe/mn?S=8600149&start=yes,http://www.rejseplanen.dk/bin/query.exe/mn?Z=8600149&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?S=8600149&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?Z=8600149&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8600149&boardType=dep&time=now&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8600149&boardType=arr&time=now&start=yes
8600151,Torsøvej st,3,Station,http://geo.oiorest.dk/img/RP_pictogram_tog web.png,576214,6229603,56.2052515554928,10.2285632991795,http://www.rejseplanen.dk/bin/query.exe/mn?S=8600151&start=yes,http://www.rejseplanen.dk/bin/query.exe/mn?Z=8600151&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?S=8600151&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?Z=8600151&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8600151&boardType=dep&time=now&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8600151&boardType=arr&time=now&start=yes
8600152,Lystrup st,3,Station,http://geo.oiorest.dk/img/RP_pictogram_tog web.png,576556,6232490,56.2311292705083,10.2349084761807,http://www.rejseplanen.dk/bin/query.exe/mn?S=8600152&start=yes,http://www.rejseplanen.dk/bin/query.exe/mn?Z=8600152&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?S=8600152&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?Z=8600152&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8600152&boardType=dep&time=now&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8600152&boardType=arr&time=now&start=yes
8600153,Hjortshøj st,3,Station,http://geo.oiorest.dk/img/RP_pictogram_tog web.png,578607,6234033,56.2446545481404,10.2684417395358,http://www.rejseplanen.dk/bin/query.exe/mn?S=8600153&start=yes,http://www.rejseplanen.dk/bin/query.exe/mn?Z=8600153&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?S=8600153&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?Z=8600153&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8600153&boardType=dep&time=now&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8600153&boardType=arr&time=now&start=yes
8600154,Skødstrup st (Århus),3,Station,http://geo.oiorest.dk/img/RP_pictogram_tog web.png,580736,6236016,56.2621095320095,10.3033916506396,http://www.rejseplanen.dk/bin/query.exe/mn?S=8600154&start=yes,http://www.rejseplanen.dk/bin/query.exe/mn?Z=8600154&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?S=8600154&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?Z=8600154&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8600154&boardType=dep&time=now&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8600154&boardType=arr&time=now&start=yes
8600155,Løgten st,3,Station,http://geo.oiorest.dk/img/RP_pictogram_tog web.png,581585,6237592,56.2761203939956,10.3175802611143,http://www.rejseplanen.dk/bin/query.exe/mn?S=8600155&start=yes,http://www.rejseplanen.dk/bin/query.exe/mn?Z=8600155&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?S=8600155&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?Z=8600155&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8600155&boardType=dep&time=now&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8600155&boardType=arr&time=now&start=yes
8600156,Hornslet st,3,Station,http://geo.oiorest.dk/img/RP_pictogram_tog web.png,581239,6242552,56.3207311747388,10.3135216669953,http://www.rejseplanen.dk/bin/query.exe/mn?S=8600156&start=yes,http://www.rejseplanen.dk/bin/query.exe/mn?Z=8600156&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?S=8600156&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?Z=8600156&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8600156&boardType=dep&time=now&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8600156&boardType=arr&time=now&start=yes
8600157,Mørke st,3,Station,http://geo.oiorest.dk/img/RP_pictogram_tog web.png,585078,6244687,56.3392339837298,10.376263200319,http://www.rejseplanen.dk/bin/query.exe/mn?S=8600157&start=yes,http://www.rejseplanen.dk/bin/query.exe/mn?Z=8600157&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?S=8600157&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?Z=8600157&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8600157&boardType=dep&time=now&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8600157&boardType=arr&time=now&start=yes
8600159,Ryomgård st,3,Station,http://geo.oiorest.dk/img/RP_pictogram_tog web.png,592665,6249404,56.380175560976,10.500612194221,http://www.rejseplanen.dk/bin/query.exe/mn?S=8600159&start=yes,http://www.rejseplanen.dk/bin/query.exe/mn?Z=8600159&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?S=8600159&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?Z=8600159&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8600159&boardType=dep&time=now&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8600159&boardType=arr&time=now&start=yes
8600160,Kolind st,3,Station,http://geo.oiorest.dk/img/RP_pictogram_tog web.png,598124,6247572,56.3626214378834,10.5882930022323,http://www.rejseplanen.dk/bin/query.exe/mn?S=8600160&start=yes,http://www.rejseplanen.dk/bin/query.exe/mn?Z=8600160&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?S=8600160&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?Z=8600160&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8600160&boardType=dep&time=now&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8600160&boardType=arr&time=now&start=yes
8600162,Trustrup st,3,Station,http://geo.oiorest.dk/img/RP_pictogram_tog web.png,609502,6246502,56.3505171003721,10.7719239227513,http://www.rejseplanen.dk/bin/query.exe/mn?S=8600162&start=yes,http://www.rejseplanen.dk/bin/query.exe/mn?Z=8600162&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?S=8600162&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?Z=8600162&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8600162&boardType=dep&time=now&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8600162&boardType=arr&time=now&start=yes
8600164,Hovmarken st,3,Station,http://geo.oiorest.dk/img/RP_pictogram_tog web.png,577801,6232830,56.2339812740437,10.2550857759477,http://www.rejseplanen.dk/bin/query.exe/mn?S=8600164&start=yes,http://www.rejseplanen.dk/bin/query.exe/mn?Z=8600164&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?S=8600164&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?Z=8600164&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8600164&boardType=dep&time=now&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8600164&boardType=arr&time=now&start=yes
8600165,Grenaa st,3,Station,http://geo.oiorest.dk/img/RP_pictogram_tog web.png,615995,6253608,56.412779797874,10.8800706892822,http://www.rejseplanen.dk/bin/query.exe/mn?S=8600165&start=yes,http://www.rejseplanen.dk/bin/query.exe/mn?Z=8600165&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?S=8600165&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?Z=8600165&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8600165&boardType=dep&time=now&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8600165&boardType=arr&time=now&start=yes
8600171,Ulstrup st,3,Station,http://geo.oiorest.dk/img/RP_pictogram_tog web.png,548963,6250397,56.3956404093359,9.79320041350217,http://www.rejseplanen.dk/bin/query.exe/mn?S=8600171&start=yes,http://www.rejseplanen.dk/bin/query.exe/mn?Z=8600171&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?S=8600171&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?Z=8600171&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8600171&boardType=dep&time=now&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8600171&boardType=arr&time=now&start=yes
8600172,Bjerringbro st,3,Station,http://geo.oiorest.dk/img/RP_pictogram_tog web.png,540637,6247926,56.3742306385276,9.65794752479237,http://www.rejseplanen.dk/bin/query.exe/mn?S=8600172&start=yes,http://www.rejseplanen.dk/bin/query.exe/mn?Z=8600172&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?S=8600172&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?Z=8600172&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8600172&boardType=dep&time=now&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8600172&boardType=arr&time=now&start=yes
8600174,Rødkærsbro st,3,Station,http://geo.oiorest.dk/img/RP_pictogram_tog web.png,530895,6245442,56.3526507995315,9.49993196785026,http://www.rejseplanen.dk/bin/query.exe/mn?S=8600174&start=yes,http://www.rejseplanen.dk/bin/query.exe/mn?Z=8600174&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?S=8600174&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?Z=8600174&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8600174&boardType=dep&time=now&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8600174&boardType=arr&time=now&start=yes
8600176,Viborg st,3,Station,http://geo.oiorest.dk/img/RP_pictogram_tog web.png,524561,6255947,56.4474001959885,9.39842513180609,http://www.rejseplanen.dk/bin/query.exe/mn?S=8600176&start=yes,http://www.rejseplanen.dk/bin/query.exe/mn?Z=8600176&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?S=8600176&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?Z=8600176&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8600176&boardType=dep&time=now&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8600176&boardType=arr&time=now&start=yes
8600180,Stoholm st,3,Station,http://geo.oiorest.dk/img/RP_pictogram_tog web.png,509241,6260335,56.4873718777904,9.15006338310772,http://www.rejseplanen.dk/bin/query.exe/mn?S=8600180&start=yes,http://www.rejseplanen.dk/bin/query.exe/mn?Z=8600180&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?S=8600180&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?Z=8600180&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8600180&boardType=dep&time=now&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8600180&boardType=arr&time=now&start=yes
8600182,Højslev st,3,Station,http://geo.oiorest.dk/img/RP_pictogram_tog web.png,506784,6267226,56.5493235920049,9.11034432988398,http://www.rejseplanen.dk/bin/query.exe/mn?S=8600182&start=yes,http://www.rejseplanen.dk/bin/query.exe/mn?Z=8600182&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?S=8600182&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?Z=8600182&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8600182&boardType=dep&time=now&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8600182&boardType=arr&time=now&start=yes
8600183,Skive st,3,Station,http://geo.oiorest.dk/img/RP_pictogram_tog web.png,501584,6268596,56.5616781515308,9.02577274948102,http://www.rejseplanen.dk/bin/query.exe/mn?S=8600183&start=yes,http://www.rejseplanen.dk/bin/query.exe/mn?Z=8600183&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?S=8600183&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?Z=8600183&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8600183&boardType=dep&time=now&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8600183&boardType=arr&time=now&start=yes
8600187,Vinderup st,3,Station,http://geo.oiorest.dk/img/RP_pictogram_tog web.png,486562,6259823,56.4826709435536,8.78180895554111,http://www.rejseplanen.dk/bin/query.exe/mn?S=8600187&start=yes,http://www.rejseplanen.dk/bin/query.exe/mn?Z=8600187&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?S=8600187&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?Z=8600187&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8600187&boardType=dep&time=now&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8600187&boardType=arr&time=now&start=yes
8600189,Struer st,3,Station,http://geo.oiorest.dk/img/RP_pictogram_tog web.png,475486,6260842,56.4913795245928,8.60187734065244,http://www.rejseplanen.dk/bin/query.exe/mn?S=8600189&start=yes,http://www.rejseplanen.dk/bin/query.exe/mn?Z=8600189&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?S=8600189&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?Z=8600189&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8600189&boardType=dep&time=now&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8600189&boardType=arr&time=now&start=yes
8600191,Hjerm st,3,Station,http://geo.oiorest.dk/img/RP_pictogram_tog web.png,477794,6254970,56.4387394470062,8.63985946888801,http://www.rejseplanen.dk/bin/query.exe/mn?S=8600191&start=yes,http://www.rejseplanen.dk/bin/query.exe/mn?Z=8600191&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?S=8600191&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?Z=8600191&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8600191&boardType=dep&time=now&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8600191&boardType=arr&time=now&start=yes
8600192,Holstebro st,3,Station,http://geo.oiorest.dk/img/RP_pictogram_tog web.png,476580,6246803,56.3653071269112,8.62090106191365,http://www.rejseplanen.dk/bin/query.exe/mn?S=8600192&start=yes,http://www.rejseplanen.dk/bin/query.exe/mn?Z=8600192&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?S=8600192&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?Z=8600192&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8600192&boardType=dep&time=now&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8600192&boardType=arr&time=now&start=yes
8600195,Bur st,3,Station,http://geo.oiorest.dk/img/RP_pictogram_tog web.png,464540,6247147,56.3676485503629,8.42597261346424,http://www.rejseplanen.dk/bin/query.exe/mn?S=8600195&start=yes,http://www.rejseplanen.dk/bin/query.exe/mn?Z=8600195&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?S=8600195&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?Z=8600195&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8600195&boardType=dep&time=now&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8600195&boardType=arr&time=now&start=yes
8600196,Vemb st,3,Station,http://geo.oiorest.dk/img/RP_pictogram_tog web.png,459509,6244530,56.3437340669027,8.34493949973857,http://www.rejseplanen.dk/bin/query.exe/mn?S=8600196&start=yes,http://www.rejseplanen.dk/bin/query.exe/mn?Z=8600196&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?S=8600196&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?Z=8600196&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8600196&boardType=dep&time=now&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8600196&boardType=arr&time=now&start=yes
8600197,Ulfborg st,3,Station,http://geo.oiorest.dk/img/RP_pictogram_tog web.png,458187,6236520,56.2716584018989,8.3248244281754,http://www.rejseplanen.dk/bin/query.exe/mn?S=8600197&start=yes,http://www.rejseplanen.dk/bin/query.exe/mn?Z=8600197&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?S=8600197&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?Z=8600197&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8600197&boardType=dep&time=now&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8600197&boardType=arr&time=now&start=yes
8600198,Tim st,3,Station,http://geo.oiorest.dk/img/RP_pictogram_tog web.png,456901,6228019,56.1951709442273,8.30544370939675,http://www.rejseplanen.dk/bin/query.exe/mn?S=8600198&start=yes,http://www.rejseplanen.dk/bin/query.exe/mn?Z=8600198&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?S=8600198&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?Z=8600198&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8600198&boardType=dep&time=now&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8600198&boardType=arr&time=now&start=yes
8600199,Hee st,3,Station,http://geo.oiorest.dk/img/RP_pictogram_tog web.png,455662,6222315,56.1438124786155,8.28642943774635,http://www.rejseplanen.dk/bin/query.exe/mn?S=8600199&start=yes,http://www.rejseplanen.dk/bin/query.exe/mn?Z=8600199&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?S=8600199&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?Z=8600199&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8600199&boardType=dep&time=now&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8600199&boardType=arr&time=now&start=yes
8600200,Ringkøbing st,3,Station,http://geo.oiorest.dk/img/RP_pictogram_tog web.png,453325,6216674,56.0929108573684,8.24980837569945,http://www.rejseplanen.dk/bin/query.exe/mn?S=8600200&start=yes,http://www.rejseplanen.dk/bin/query.exe/mn?Z=8600200&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?S=8600200&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?Z=8600200&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8600200&boardType=dep&time=now&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8600200&boardType=arr&time=now&start=yes
8600203,Lem st,3,Station,http://geo.oiorest.dk/img/RP_pictogram_tog web.png,461715,6209026,56.024944152459,8.38574160659186,http://www.rejseplanen.dk/bin/query.exe/mn?S=8600203&start=yes,http://www.rejseplanen.dk/bin/query.exe/mn?Z=8600203&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?S=8600203&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?Z=8600203&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8600203&boardType=dep&time=now&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8600203&boardType=arr&time=now&start=yes
8600205,Skjern st,3,Station,http://geo.oiorest.dk/img/RP_pictogram_tog web.png,468293,6200362,55.9475817976461,8.49229725954529,http://www.rejseplanen.dk/bin/query.exe/mn?S=8600205&start=yes,http://www.rejseplanen.dk/bin/query.exe/mn?Z=8600205&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?S=8600205&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?Z=8600205&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8600205&boardType=dep&time=now&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8600205&boardType=arr&time=now&start=yes
8600206,Tarm st,3,Station,http://geo.oiorest.dk/img/RP_pictogram_tog web.png,470007,6196156,55.9099020148091,8.52020841765884,http://www.rejseplanen.dk/bin/query.exe/mn?S=8600206&start=yes,http://www.rejseplanen.dk/bin/query.exe/mn?Z=8600206&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?S=8600206&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?Z=8600206&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8600206&boardType=dep&time=now&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8600206&boardType=arr&time=now&start=yes
8600208,Ølgod st,3,Station,http://geo.oiorest.dk/img/RP_pictogram_tog web.png,476342,6185108,55.8109892984773,8.62250897239666,http://www.rejseplanen.dk/bin/query.exe/mn?S=8600208&start=yes,http://www.rejseplanen.dk/bin/query.exe/mn?Z=8600208&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?S=8600208&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?Z=8600208&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8600208&boardType=dep&time=now&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8600208&boardType=arr&time=now&start=yes
